method,fold_no,auroc,auprc,ap_3
L0L2,9,0.8087646210543182,0.8453001752001055,0.9532844894944045
L0L2,10,0.8444159589809326,0.8661460669049854,0.9536008109701177
Random Forest,1,0.8658267905784328,0.8665484316876231,0.9329590221441912
Random Forest,2,0.8506449286973241,0.8408519222827882,0.9018321148634292
Random Forest,3,0.8539496875500721,0.8705654350600823,0.9530574060607147
Random Forest,4,0.8703332799230893,0.8689896612254809,0.9339434298764032
Random Forest,5,0.8944279762858516,0.887048802280517,0.9377842383866355
Random Forest,6,0.8623217433103669,0.861938681351484,0.9231297635143713
Random Forest,7,0.8807082198365646,0.894318402535263,0.9722119420058276
Random Forest,8,0.880788335202692,0.8827296817989864,0.9524534614929673
Random Forest,9,0.8520269187630187,0.8771919489865414,0.9704598440872605
Random Forest,10,0.8442156705656145,0.8576404773369298,0.9363639334557541
MUVR,1,0.8721959621855472,0.8636275744769385,0.916129917402994
MUVR,2,0.8661873097260054,0.8683096496922318,0.9326085243855583
MUVR,3,0.854270149014581,0.8598226330878425,0.9363192544980709
MUVR,4,0.8728168562730332,0.8723184221300736,0.9342195974579757
MUVR,5,0.8851946803396891,0.8982151103244431,0.9666700590566796
MUVR,6,0.8542901778561128,0.8695106692097428,0.9541995775931129
MUVR,7,0.8682302515622496,0.876025069703518,0.9427110618855862
MUVR,8,0.8826109597820861,0.8944731402399623,0.970810220347179
MUVR,9,0.8484818138118893,0.8571293681292822,0.9410766843968342
MUVR,10,0.8511256208940874,0.8457040093967314,0.9031686559014173
DAISY,1,0.46935587245633714,0.48747347823293297,0.4650670735068316
DAISY,2,0.48325588847941037,0.49980023225110626,0.48761212190001374
DAISY,3,0.4082679057843294,0.43954348757257644,0.3495041008722419
DAISY,4,0.3942477167120654,0.43846153921420844,0.3595098186269071
DAISY,5,0.43853148533888797,0.47418678199680075,0.44852851814881145
DAISY,6,0.4261336324307002,0.4527025703377472,0.388296433855893
DAISY,7,0.44934705976606315,0.48282717401439534,0.4742818686232074
DAISY,8,0.4724803717352989,0.4877759629679958,0.46904983567922287
DAISY,9,0.4113924050632911,0.43283307890953354,0.3083929073898853
DAISY,10,0.45914116327511617,0.47732302555034256,0.4444644465894892
DiscoverSL,1,0.5514741227367409,0.5568741004043114,0.5838463371104902
DiscoverSL,2,0.505467873738183,0.4970751207464842,0.46318573270360053
DiscoverSL,3,0.5544383912834482,0.5701215733696772,0.6180431388092789
DiscoverSL,4,0.529602627784009,0.5161018101230873,0.482992247065727
DiscoverSL,5,0.5747075789136357,0.549259461820228,0.5411996358747866
DiscoverSL,6,0.568578753404903,0.5628280210036651,0.588830590886533
DiscoverSL,7,0.5501922768787054,0.5624675632722735,0.6053924827441678
DiscoverSL,8,0.5207098221438873,0.5377350160119148,0.56652909862094
DiscoverSL,9,0.5674571382791218,0.5923667353207414,0.6651840934354208
DiscoverSL,10,0.49417160711424457,0.5129586762420273,0.5199264316992795
